x1,x2
-2.7763331265593014,-4.16664052391394
-1.3358787000526162,-1.0839343648339161
6.507271583568795,-0.15877337470551323
-0.9566220571635555,0.23503553115239695
-1.5583829987596407,-3.969630390496506
-0.6523040375759965,-1.3326038493894437
5.560753451408536,1.5170691751605794
-0.8910516312833712,-3.4557857498414775
6.391478779094239,3.597472783533791
5.812508422924578,-0.8455264933882423
1.093322088372499,0.35073790815485795
-4.063581519017603,-3.9464601414408405
3.0743067884678106,0.005648730845327687
-2.4379594113456773,-6.422182961302338
-0.24237889884569774,0.559585964602337
1.1222134285257197,0.3734089498464498
4.46014966126686,0.7509286442943319
-0.441264427082842,0.9494888540295685
-1.4902303102871088,-6.517448821953654
5.984636031132649,0.3171628678138393
-2.8690685772960944,-2.409537715259713
7.0002704683627845,-0.14814901720806362
1.0820357425540992,0.07261709485788759
5.159871786991249,0.57944262795431
2.0260660783657847,2.4523382398516778
-2.1361697702388893,-4.456839901377965
-1.5218179020274976,-1.260434942020952
4.266560993339352,-0.39432542875583765
4.383904125123486,-0.9431739272981554
-0.9208689592723285,-1.9649802776558116
-0.5181827963498105,-1.3746622938959416
0.20563813721682744,-0.5922143913643236
-0.25274189028391936,-3.9136878016848557
-1.1388118303658732,-0.9782345292130976
6.7806000477226585,1.503101276352662
-2.3995294542212915,-5.263256349635251
5.660432998858841,-0.4154372653170979
-1.4903155024719368,1.4600141657865167
4.714026095496641,-0.6918995931504135
4.623748394847864,-1.7204273435857722
6.241278052585313,1.0578989428972885
3.1619749857902564,2.5563167124238073
4.2731624103088075,0.35698405330166283
1.0007317348726645,0.4264561112474945
-0.9449382944735039,-3.678867661462759
-1.019114972502836,-0.06145518323530266
4.859467020271556,-0.4380031376768939
4.049535582328984,-0.15304755258358604
4.799277557109588,-0.21842878757900575
4.724098858364506,1.8426662419309017
5.090379088598448,0.9755416003055464
-1.4503631998137432,-1.2169516233415667
-0.08770141563870876,-0.4550485730125965
-2.5168984312507052,-0.6899760646814255
-0.04185601157750296,-0.1373969166456849
-0.3159016542814238,0.18472264968245544
-0.11943683841847452,-2.99151588565198
4.571440400086139,1.3746911102312973
7.063930712575862,1.672507140438481
-0.5337628285408799,1.371713983704056
-3.263218781142892,-3.2798280692681
-1.90988612347799,-3.205816838282986
6.067086403691167,0.2472911224688961
4.3005121541226705,1.3586294753130685
-0.21677412313945027,-1.7430423440518739
6.139682196877318,-0.0011973721131616766
-0.7460773672569496,-0.6834130515990064
0.18150745901717336,-0.9371180772830274
2.117670984937038,-0.8552719716111197
-1.223515451439103,-4.559405629280113
5.583496894534553,0.15988051083385013
4.874430427200014,0.7550432347005851
5.08959101578912,0.32087980474636035
-1.8505711471803978,-4.457782902945849
4.842230344750347,1.169261438276636
4.814396039425531,1.0619598996734343
1.2137063597610276,0.1988116462547332
2.994361793173108,-1.1696169115999684
-2.8997759730061228,1.1243538969616251
-1.5298379563758797,-2.190155359009244
-2.976032439326435,-6.266466825164371
-2.247207418718283,-4.116789659412006
0.7444278120697629,-1.6142820923550132
0.4762304944434077,-2.267944580366043
0.892331449053243,0.32845052973856215
-1.8593039903403241,1.551923195187142
-2.767393397095618,-3.82033226148192
5.394416482216529,0.7776531393806136
-2.357051726130296,-5.516511003755174
-0.8177780850472165,-4.61217612936573
0.9248819313426759,0.08251551166060717
-1.9413272835095963,-3.554708930061848
3.1393627480844826,0.0003953370228676478
0.4744878326396127,0.19535353825510704
-0.6902495992970634,-3.9331598289288836
0.19950325672871305,-0.14211484189755522
4.3375436909740115,0.853689515222219
-2.307395616918823,-0.2996083171874412
4.442278525316038,-0.0990470627475929
-0.24165554956903507,0.12919553798414324
3.8950048116842457,2.278750904611728
-0.4320484649181596,0.24305674323114246
-1.017772577776403,0.9005147209276776
-0.7533647908831433,-3.8821539962520726
3.9277232096171266,-0.08133106781555244
4.601750270525615,0.4335463572140268
-2.145647650042738,1.4351103432334793
-0.32297533510241905,-0.0005090159366585856
-1.1061737295492677,-2.185640171758968
-2.093388982185793,-5.090283844531084
-2.5875852766226686,-4.246950415820332
4.122044461752545,1.5374552637660994
-0.7981864640474683,-1.392121642376094
-2.2277719146015844,-5.405472316856517
-3.465479428086226,-5.085198470794324
0.6151502814652423,0.9674610026897572
-1.8609377338488198,-6.161976472516882
-3.951852010729467,-5.536987047754767
-0.8301577900630152,-0.11309537547563844
-4.308197853051924,-5.4349262128115985
0.05579481206255554,-4.39255235603568
0.23651912462437719,-2.31038839530283
-2.9583024951566155,-4.276839790354821
1.6067676094741765,0.7862259285496578
-1.70922437548092,-4.07063170058528
4.686104138839367,-0.07198711876934694
-0.8089440859186585,0.4245053891299875
-2.809336364218704,-2.9984326831881387
6.0783427850724525,-0.7991821532926942
5.1223079009539685,1.4776064333073955
-3.3805303477367232,0.3749066170313109
5.194038182239028,0.2568800679651833
4.98661922889368,0.9242132953051236
-2.2433970049488985,-3.3196863823873217
-1.0743190875252564,-2.4411944164720563
-1.3049223765996953,0.8225358998368477
4.061708139398847,-0.3965178912630065
-1.0619215963316062,0.21723428213906953
-1.922367145328589,-3.097276245482086
-3.5877705128603,-4.307640993094644
-0.7096206935382621,-3.622111167134142
-1.6766665296658974,-0.515797584540505
-0.6841036465844197,-3.110268755631166
3.8508401426119256,0.9908660338389421
-1.364019953700336,-4.869861757938136
-0.9988584959467042,-5.600511977187944
0.4257427892344944,-0.44731213358818
-0.08740645008243436,-0.06816385715646434
-1.4761615002489445,-2.810120941032374
-2.8755804186542555,-1.5175857243014717
-2.8586129301073577,-2.36643966471771
3.9304764758656847,-0.6387560602143585
-0.3159597180586302,0.4597824520968976
-0.15071091292747713,-0.21375952974584816
-0.19966561401122357,-1.170982389405177
6.517526954859771,0.8179556899321596
-0.5038828703582925,-1.6246387814589578
-1.120310758363511,-2.7299878517787257
-2.9516961346111117,-3.750501418882394
-1.451417598250314,-4.283586272125432
-1.0589694162429497,-5.506232460583856
-1.48574589396034,0.270399148413218
6.080590018228311,0.44974901478486334
4.736763578491727,0.7764867351562099
-0.05839683448129335,0.7091621722578124
-2.5159155293530775,-5.442414380949207
-0.12727963218979566,-2.0511811044815165
-0.9774364608421321,-1.1182400519540856
0.5995337125539986,-0.2457993116279151
5.126119363534685,1.0091091947287345
4.00799548522173,0.6238077744888206
0.25325865399116776,-0.8053117737997412
-0.7633569767073547,-0.9828720661748116
-0.39826702817660203,-0.8028391374997818
3.921925177421043,1.9929957592826062
4.686981307399505,0.3972779868143318
5.034597884166846,0.16924675032181447
3.8788597791833377,-2.600714618078411
-1.5975482064501527,-2.5094200138296383
-1.099783323790728,0.3559505555040049
3.4027405754626674,0.025964140701613625
5.268114434914594,-0.5281389118707767
-0.3795925773853606,0.40374250727422045
-2.1584390496076336,-4.949928732492368
4.861007130468256,-0.5109211652534329
5.023479735574612,-0.7885030915174387
3.9412892634400056,0.5539568913185261
-4.365194417042153,-4.483414554919044
-0.6937933721655705,-3.023627345520144
4.3610289619436955,1.473576422670292
-1.640799897951862,-5.872014201485282
-0.99683658012874,-5.770275690573481
-2.1739154611796465,-0.4117809373240128
-2.7965368019272114,-0.3041256847407499
3.361919450387021,0.8782519092559393
-1.2841437761297074,-4.583200353846787
3.5155589214579277,-0.994283029540775
4.678223466201579,0.8172489225099843
4.850288586948743,-0.6566879538499963
3.4604720281701145,0.7848232438124634
-2.1371387275121707,-4.42204788122975
5.297563138103543,-0.7258791202205188
-4.248796346726371,-4.869986773676221
0.8782419219901343,0.7158223747966573
5.745270450685606,0.01387587773235266
3.3079144875365962,-1.3101886164353835
-2.523896747853299,-5.552516150645668
0.6802861156585602,-1.5328934943534778
0.7673542433470821,0.23469592844170717
-0.8042490864491205,0.04778512313660005
-1.3012424606225987,1.8003088218862882
-2.106292312623247,-0.8791891158862649
-4.264920968707754,-4.538006061889439
4.365529677826297,0.6795057513510788
4.8296373473269405,-0.09410057966224805
5.584358255271642,1.460816896812972
3.946059762885142,1.8686887785155113
6.468898101013579,0.9291340922452995
-2.268088641503965,0.2044297917424724
0.6423166310541686,-0.45627811420197284
6.164552007534547,0.5228498881643534
-2.0249019370795382,1.5942484567191746
1.0814575521716978,1.0729968034178274
6.044709983860187,0.2975194027265067
-2.418471152653029,-4.926191258017802
-1.0707723255644555,-0.6980893860137801
4.640819106497723,2.258939480992712
4.340445929581665,0.029959480924454884
4.6995809665517365,0.6391816067638395
4.408486835101231,0.6112114759540559
4.330544836885629,-0.6539555024877268
-1.5906948158179517,0.14407663554497735
-0.5073179703535521,-0.3453505399114162
3.2319517653835232,-0.4978020787126307
-1.0924117912664433,0.9290843345644761
5.161914752142906,0.49088559787670116
-1.6224387576183465,-4.889618043796821
-1.0063239447776056,-0.33655977023656014
5.090979490190985,-0.397220675157964
-1.4819917094604178,-5.172188661627266
-0.13507887301970767,-3.566630681437781
0.7014028492858566,0.4826893911045316
3.8290925061519205,-0.8722467538546419
-0.8383465664133822,-0.0683026109985084
-2.492282374861926,-5.289058874040649
3.962125730571479,1.4201070583072612
-1.921085902105936,-5.657020533685813
3.7068545322150372,-1.4883832137887214
-2.801018046945655,-3.2561886192393725
-1.7987326500605048,-1.2182050242311544
0.27972255495750376,-0.15159932208158175
-3.1853729818932544,-4.019382907839593
-2.2727709358429453,-3.0593615401246357
-0.5473551058900593,0.1001033630366554
1.0522400851197855,1.5586998282235038
-0.2593585723673182,-6.164854089737986
5.231206271439612,0.4524655958222372
-0.7108706570338521,-0.2053897160876331
4.281573724423681,1.6371100095723825
5.533555833202953,1.043463678182594
-0.3383791853005129,-4.887529453971623
-0.6503402928151507,0.40124269323640416
-1.5913250990441468,-0.3464227736071446
6.608517021435501,1.7900067457997844
-2.218835862593484,-4.701343110795797
4.415718118582728,0.19353202754659682
-2.6794098770760804,-4.614132359255551
-3.04751867797036,-2.2915005912626194
6.048981669332977,0.22771235277472934
-0.22857466876323979,-1.014501614174136
-0.9822350879442626,-1.8821809225790254
4.847096885324838,0.39002913488965885
-0.06870467563076676,1.3474317404273437
-2.217629046329048,-4.955674780442654
0.08369636933232949,-0.3206619288914856
-1.7454776064521476,0.8815506491322116
-3.6628503587037837,-4.564301194087026
0.18573671446925233,-1.1328034446281938
0.6138003372529823,-1.7674706860563196
4.076883947472844,1.3886679149050858
-0.7917659984882008,-1.9489052251620886
-0.7529459130319054,-1.109958835048198
5.911079137583775,0.6708175575040021
-1.495108376235164,-4.963463172460274
-2.314983520558178,-5.224566753368906
-3.536015423297928,-4.521320792744217
-1.5228874217629385,-0.5835414978019197
4.02167338410263,-1.1146736989343355
5.673279970878186,-1.1916774672347072
-1.3723667555977164,-0.010413463298780956
4.163680867319076,0.0697648157912113
5.972462416772897,0.21949125405979597
3.565281846103221,0.855871867942908
0.49278914538540675,-0.8213779378058933
-2.4706238108287106,-5.111516954375444
-0.6886046962107635,0.280302049502578
-0.5608941891801628,0.23875613753552194
-2.6027573783983065,-3.4674915629079286
4.782942900108656,-0.8918656583019737
-1.8703066155304093,0.418401346814006
6.512426500250143,-0.626571773846041
-2.515125511322367,-6.031717052189757
-4.197252182974337,-2.9104834457677473
4.75619618072792,1.8966444625154328
4.9504508358874695,0.22594669080696578
0.18576457503927968,-0.08097146009435563
6.259926315088091,-1.3169947326273872
6.088622647361959,-0.8076325970699281
5.981963582992931,-1.312615814453482
5.744222071034777,-1.0945576154799737
-0.8851152765862222,-0.8233701105651539
5.927941612189889,1.916955714179724
3.9236385605674418,0.7792734731952975
-1.6404339897013762,-1.3394947755180682
0.27104447816167465,-1.790056704417585
-0.5838771152383184,-5.845594004823736
-2.702488080157598,-5.627554216566122
-3.5367310350817323,-3.860373924954126
1.0567927785826654,0.00042752490197661697
-2.1145328985866954,-6.933969285412566
-2.0679273585266387,0.14292553087891596
-1.9476032411621524,-3.854120220849748
4.6934355752828285,-0.1651441438890383
5.3361659959590675,2.174276909156008
4.068085542102798,0.44322911134572573
-0.11041282510973105,-1.1568115460205233
-0.9801329009516049,-3.5556340625440037
-0.3603298101474862,0.5545618378566567
3.348748292909423,2.1657470888188515
0.08277502612992127,-0.23826786074235964
0.7595412491044555,0.6647905149852598
-0.7652069739063831,-1.2545533751411302
-2.9331698783306286,-4.714091849700112
1.181480688399518,-2.3666734342541855
-4.216411982669044,-2.7723556005839427
-1.2042332104693503,-1.9984425887697896
-1.080863608697303,-3.5911202234519792
-2.8485304482659703,-0.5855226009867069
-3.7940145641170844,-4.368751548345598
6.706710389351015,2.2383312435238905
-0.8490570564070228,-4.687141978222574
4.509658380669958,1.032847226224456
-2.9000507658887686,-3.3846439523538403
-1.9384068124242602,0.5442360215969927
-2.1216524433245967,-4.442883915760425
-1.2420765130216043,-3.8219730902697653
6.019418439252749,-0.8448108031289296
-1.1980048313870566,-0.6635878315901242
4.779764222151417,1.255957221905922
-2.1839045799540875,0.7478627230772448
-0.11952396850996644,1.939576651056814
-2.6906007555993683,-5.1360532887951775
-0.11637064470188657,-0.6956431507104975
0.27677313352788313,-0.03459821828114765
-0.5604501326783138,2.2809919895847455
0.6240198915091415,-0.2112600972510203
-0.6709007618041098,-2.193260039591941
-2.6741760990166004,-6.014324804738606
-3.9712002282439287,-3.7594997266288783
0.34199291841660684,0.05760481118264599
-1.661169815245413,-2.134399730107295
4.946164121667078,0.6013098349632622
5.3561071298255225,-1.8385934356042282
-2.3685752914614375,-3.136515544133494
-1.2435873867334244,0.30432434339857406
-3.397888249136715,-4.657842699080737
4.234411022558706,0.3485645668973333
-1.2442645068833933,-5.082995207351083
1.1844435653073022,-0.4019432547905588
-3.0436405002709797,-4.2757988368646584
-3.0631844714513305,-3.721264744550515
-0.9417838548768861,0.7361924181261916
3.8814506497814487,0.2492327165652802
-2.6185803489090334,-3.0306872432529026
-2.3934637732869537,-4.4155666402871345
0.15608927712835463,-2.035942393345424
-1.8413059469152306,-1.2096916215328857
-1.6135517641461152,-4.406605609949978
4.063986935629536,0.30126281561787643
-2.4944249446975624,-5.676728149231476
6.159175251746749,0.0859701223093991
